"","stock.id","species","stock","region","sub.region","broodyear","spawners","recruits","use","recruits.2","recruits.3","recruits.4","recruits.5","recruits.6","age","logR_S"
"1547",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",1997,267000,709620,1,NA,NA,709620,NA,NA,"age4",0.977480957090831
"1548",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",1998,351910,500146,1,NA,NA,500146,NA,NA,"age4",0.351524594710742
"1549",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",1999,389130,422356,1,NA,NA,422356,NA,NA,"age4",0.0819350822789697
"1550",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",2000,258025,242574,1,NA,NA,242574,NA,NA,"age4",-0.061749660985491
"1551",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",2001,277421,407568,1,NA,NA,407568,NA,NA,"age4",0.38467158195369
"1552",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",2002,269200,550188,1,NA,NA,550188,NA,NA,"age4",0.714805440231237
"1553",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",2003,193230,772346,1,NA,NA,772346,NA,NA,"age4",1.38555144692078
"1554",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",2004,180400,283582,1,NA,NA,283582,NA,NA,"age4",0.452324715339565
"1555",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",2005,322110,925986,1,NA,NA,925986,NA,NA,"age4",1.05596601362724
"1556",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",2006,239850,258361,1,NA,NA,258361,NA,NA,"age4",0.0743441037769077
"1557",341,"Chum","SW-Unimak","AK Peninsula","AK Peninsula",2007,399210,325696,1,NA,NA,325696,NA,NA,"age4",-0.203523163257393
"1562",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1962,48000,57200,1,NA,NA,57200,NA,NA,"age4",0.175352887477861
"1563",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1963,22300,24300,1,NA,NA,24300,NA,NA,"age4",0.0858896718804297
"1564",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1964,16000,20000,1,NA,NA,20000,NA,NA,"age4",0.22314355131421
"1565",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1965,1800,9400,1,NA,NA,9400,NA,NA,"age4",1.65292302437384
"1566",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1966,10000,8047,1,NA,NA,8047,NA,NA,"age4",-0.21728574183005
"1567",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1967,15400,13398,1,NA,NA,13398,NA,NA,"age4",-0.139262067333508
"1568",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1968,19800,12674,1,NA,NA,12674,NA,NA,"age4",-0.446129286799164
"1569",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1969,8000,13973,1,NA,NA,13973,NA,NA,"age4",0.557685354418475
"1570",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1970,5600,9179,1,NA,NA,9179,NA,NA,"age4",0.49415166849585
"1571",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1971,5900,17815,1,NA,NA,17815,NA,NA,"age4",1.10508844814613
"1572",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1972,11200,46201,1,NA,NA,46201,NA,NA,"age4",1.41708766457404
"1573",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1973,7500,76890,1,NA,NA,76890,NA,NA,"age4",2.32747280850182
"1574",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1974,6100,77834,1,NA,NA,77834,NA,NA,"age4",2.54628958253539
"1575",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1975,17300,24915,1,NA,NA,24915,NA,NA,"age4",0.364763530229635
"1576",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1976,38300,126095,1,NA,NA,126095,NA,NA,"age4",1.19158569492757
"1577",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1977,54300,88656,1,NA,NA,88656,NA,NA,"age4",0.490239485185104
"1578",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1978,29500,61469,1,NA,NA,61469,NA,NA,"age4",0.734142719342558
"1579",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1979,12400,34129,1,NA,NA,34129,NA,NA,"age4",1.01245099014208
"1580",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1980,41100,113163,1,NA,NA,113163,NA,NA,"age4",1.01282113571444
"1581",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1981,29600,142183,1,NA,NA,142183,NA,NA,"age4",1.56934059896279
"1582",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1982,23800,67745,1,NA,NA,67745,NA,NA,"age4",1.04606507562097
"1583",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1983,20200,120112,1,NA,NA,120112,NA,NA,"age4",1.78274203642349
"1584",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1984,33400,117913,1,NA,NA,117913,NA,NA,"age4",1.26139116441685
"1585",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1985,25700,30684,1,NA,NA,30684,NA,NA,"age4",0.177250354195876
"1586",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1986,23300,24989,1,NA,NA,24989,NA,NA,"age4",0.0699823674681418
"1587",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1987,55500,60619,1,NA,NA,60619,NA,NA,"age4",0.0882253545353316
"1588",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1988,51800,76161,1,NA,NA,76161,NA,NA,"age4",0.385459371383572
"1589",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1989,19400,70958,1,NA,NA,70958,NA,NA,"age4",1.29681508664194
"1590",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1990,18400,142129,1,NA,NA,142129,NA,NA,"age4",2.04438443129894
"1591",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1991,49400,337627,1,NA,NA,337627,NA,NA,"age4",1.92199131163331
"1592",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1992,33100,114235,1,NA,NA,114235,NA,NA,"age4",1.23872444774343
"1593",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1993,46100,68725,1,NA,NA,68725,NA,NA,"age4",0.399300084048707
"1594",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1994,108900,86087,1,NA,NA,86087,NA,NA,"age4",-0.235071617129106
"1595",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1995,320000,64500,1,NA,NA,64500,NA,NA,"age4",-1.60165577199205
"1596",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1996,108500,79378,1,NA,NA,79378,NA,NA,"age4",-0.312528921206291
"1597",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1997,47700,104807,1,NA,NA,104807,NA,NA,"age4",0.787189165655163
"1598",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1998,67300,58146,1,NA,NA,58146,NA,NA,"age4",-0.146203147670214
"1599",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",1999,56600,43509,1,NA,NA,43509,NA,NA,"age4",-0.263041171962915
"1600",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",2000,52400,44525,1,NA,NA,44525,NA,NA,"age4",-0.162855762151271
"1601",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",2001,66000,67407,1,NA,NA,67407,NA,NA,"age4",0.0210941280657777
"1602",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",2002,50100,73574,1,NA,NA,73574,NA,NA,"age4",0.384270694363126
"1603",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",2003,36800,113646,1,NA,NA,113646,NA,NA,"age4",1.12759050872777
"1604",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",2004,43400,83761,1,NA,NA,83761,NA,NA,"age4",0.657508064257625
"1605",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",2005,61600,79034,1,NA,NA,79034,NA,NA,"age4",0.249216269087584
"1606",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",2006,61600,43888,1,NA,NA,43888,NA,NA,"age4",-0.339020936344227
"1607",342,"Chum","W-NW AKPen","AK Peninsula","AK Peninsula",2007,85950,110938,1,NA,NA,110938,NA,NA,"age4",0.255205754872974
"1612",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1962,68000,62900,1,NA,NA,62900,NA,NA,"age4",-0.0779615414697118
"1613",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1963,133500,42700,1,NA,NA,42700,NA,NA,"age4",-1.13990255760573
"1614",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1964,95500,191500,1,NA,NA,191500,NA,NA,"age4",0.695761561134016
"1615",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1965,24000,99800,1,NA,NA,99800,NA,NA,"age4",1.42511435296947
"1616",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1966,54000,68132,1,NA,NA,68132,NA,NA,"age4",0.232462953434056
"1617",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1967,32800,90322,1,NA,NA,90322,NA,NA,"age4",1.01295254769596
"1618",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1968,142700,123684,1,NA,NA,123684,NA,NA,"age4",-0.143014598640135
"1619",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1969,95300,164710,1,NA,NA,164710,NA,NA,"age4",0.547156541134428
"1620",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1970,58100,87302,1,NA,NA,87302,NA,NA,"age4",0.407207708232718
"1621",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1971,54100,77662,1,NA,NA,77662,NA,NA,"age4",0.361531891403019
"1622",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1972,65800,165794,1,NA,NA,165794,NA,NA,"age4",0.924126215536587
"1623",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1973,68100,401744,1,NA,NA,401744,NA,NA,"age4",1.77483785668977
"1624",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1974,76000,216416,1,NA,NA,216416,NA,NA,"age4",1.0464691411062
"1625",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1975,74300,195825,1,NA,NA,195825,NA,NA,"age4",0.969110451529589
"1626",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1976,127700,646716,1,NA,NA,646716,NA,NA,"age4",1.62222348610073
"1627",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1977,381400,531440,1,NA,NA,531440,NA,NA,"age4",0.331741610190667
"1628",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1978,134100,223850,1,NA,NA,223850,NA,NA,"age4",0.512390394399342
"1629",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1979,178000,328067,1,NA,NA,328067,NA,NA,"age4",0.611434305524814
"1630",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1980,364200,530192,1,NA,NA,530192,NA,NA,"age4",0.375536037801789
"1631",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1981,235000,321344,1,NA,NA,321344,NA,NA,"age4",0.312926686268081
"1632",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1982,166400,211518,1,NA,NA,211518,NA,NA,"age4",0.23991557286086
"1633",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1983,173300,434638,1,NA,NA,434638,NA,NA,"age4",0.919489304001825
"1634",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1984,427500,416572,1,NA,NA,416572,NA,NA,"age4",-0.0258949725624078
"1635",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1985,194700,105058,1,NA,NA,105058,NA,NA,"age4",-0.616947333774449
"1636",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1986,142400,116483,1,NA,NA,116483,NA,NA,"age4",-0.200894659366661
"1637",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1987,286000,223921,1,NA,NA,223921,NA,NA,"age4",-0.244698499741955
"1638",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1988,304400,243871,1,NA,NA,243871,NA,NA,"age4",-0.221703229023975
"1639",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1989,90600,196436,1,NA,NA,196436,NA,NA,"age4",0.773882465463153
"1640",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1990,92500,147510,1,NA,NA,147510,NA,NA,"age4",0.466687325573578
"1641",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1991,172400,97378,1,NA,NA,97378,NA,NA,"age4",-0.57121704578412
"1642",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1992,182200,280196,1,NA,NA,280196,NA,NA,"age4",0.430384373457665
"1643",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1993,172900,204686,1,NA,NA,204686,NA,NA,"age4",0.1687637048692
"1644",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1994,140500,295042,1,NA,NA,295042,NA,NA,"age4",0.741910230313319
"1645",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1995,88300,310200,1,NA,NA,310200,NA,NA,"age4",1.25647714313252
"1646",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1996,278200,200431,1,NA,NA,200431,NA,NA,"age4",-0.32787023162323
"1647",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1997,179500,415219,1,NA,NA,415219,NA,NA,"age4",0.838630883955337
"1648",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1998,281800,380793,1,NA,NA,380793,NA,NA,"age4",0.301058320930732
"1649",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",1999,310200,209068,1,NA,NA,209068,NA,NA,"age4",-0.394557692843666
"1650",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",2000,196800,257553,1,NA,NA,257553,NA,NA,"age4",0.269037539549247
"1651",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",2001,340800,159175,1,NA,NA,159175,NA,NA,"age4",-0.761291569052072
"1652",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",2002,367000,159274,1,NA,NA,159274,NA,NA,"age4",-0.834735858520951
"1653",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",2003,199200,317810,1,NA,NA,317810,NA,NA,"age4",0.467144374788089
"1654",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",2004,252200,196929,1,NA,NA,196929,NA,NA,"age4",-0.247379165846086
"1655",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",2005,131365,59595,1,NA,NA,59595,NA,NA,"age4",-0.790408030382449
"1656",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",2006,131860,239282,1,NA,NA,239282,NA,NA,"age4",0.595902019010167
"1657",343,"Chum","E-NW AKPen","AK Peninsula","AK Peninsula",2007,249500,269860,1,NA,NA,269860,NA,NA,"age4",0.0784443908110678
"1662",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1962,238600,576200,1,NA,NA,576200,NA,NA,"age4",0.881666312986612
"1663",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1963,263000,251500,1,NA,NA,251500,NA,NA,"age4",-0.0447110426379706
"1664",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1964,160800,313100,1,NA,NA,313100,NA,NA,"age4",0.666361271587494
"1665",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1965,203300,192000,1,NA,NA,192000,NA,NA,"age4",-0.0571873486065194
"1666",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1966,354800,657883,1,NA,NA,657883,NA,NA,"age4",0.617472853529393
"1667",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1967,132800,846192,1,NA,NA,846192,NA,NA,"age4",1.85190204716916
"1668",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1968,191700,296283,1,NA,NA,296283,NA,NA,"age4",0.435383428599132
"1669",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1969,96900,210772,1,NA,NA,210772,NA,NA,"age4",0.777097461623678
"1670",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1970,171700,226309,1,NA,NA,226309,NA,NA,"age4",0.276152554161775
"1671",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1971,199100,189619,1,NA,NA,189619,NA,NA,"age4",-0.0487904152995489
"1672",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1972,145000,332619,1,NA,NA,332619,NA,NA,"age4",0.830263948383132
"1673",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1973,130900,610441,1,NA,NA,610441,NA,NA,"age4",1.53974797386811
"1674",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1974,169800,727277,1,NA,NA,727277,NA,NA,"age4",1.4546861489691
"1675",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1975,160200,583101,1,NA,NA,583101,NA,NA,"age4",1.29193737856408
"1676",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1976,225300,916706,1,NA,NA,916706,NA,NA,"age4",1.40335396272465
"1677",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1977,500900,1199030,1,NA,NA,1199030,NA,NA,"age4",0.872861695201636
"1678",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1978,386200,1124790,1,NA,NA,1124790,NA,NA,"age4",1.06899626055305
"1679",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1979,302700,926195,1,NA,NA,926195,NA,NA,"age4",1.11834257960233
"1680",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1980,241600,1278872,1,NA,NA,1278872,NA,NA,"age4",1.66645025232394
"1681",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1981,234500,823765,1,NA,NA,823765,NA,NA,"age4",1.25642970717279
"1682",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1982,203000,1220785,1,NA,NA,1220785,NA,NA,"age4",1.79404339438802
"1683",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1983,328900,1082446,1,NA,NA,1082446,NA,NA,"age4",1.1912248209108
"1684",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1984,446000,1098618,1,NA,NA,1098618,NA,NA,"age4",0.901489353243582
"1685",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1985,284700,609867,1,NA,NA,609867,NA,NA,"age4",0.761804906323876
"1686",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1986,239600,771411,1,NA,NA,771411,NA,NA,"age4",1.16925043921856
"1687",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1987,329200,908773,1,NA,NA,908773,NA,NA,"age4",1.01542986921559
"1688",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1988,269100,786622,1,NA,NA,786622,NA,NA,"age4",1.07266477034564
"1689",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1989,189200,503157,1,NA,NA,503157,NA,NA,"age4",0.97809759201697
"1690",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1990,210900,902864,1,NA,NA,902864,NA,NA,"age4",1.45418784550873
"1691",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1991,345400,991094,1,NA,NA,991094,NA,NA,"age4",1.05410621780223
"1692",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1992,194100,594511,1,NA,NA,594511,NA,NA,"age4",1.11936572872834
"1693",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1993,172400,643420,1,NA,NA,643420,NA,NA,"age4",1.31698034095388
"1694",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1994,211700,683187,1,NA,NA,683187,NA,NA,"age4",1.17159843604946
"1695",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1995,324750,732481,1,NA,NA,732481,NA,NA,"age4",0.81338174643755
"1696",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1996,307400,702555,1,NA,NA,702555,NA,NA,"age4",0.826573858853708
"1697",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1997,542050,915237,1,NA,NA,915237,NA,NA,"age4",0.523824800022708
"1698",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1998,390325,542817,1,NA,NA,542817,NA,NA,"age4",0.329792521128917
"1699",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",1999,336050,423551,1,NA,NA,423551,NA,NA,"age4",0.231413973455138
"1700",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",2000,264050,797625,1,NA,NA,797625,NA,NA,"age4",1.10550008303557
"1701",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",2001,473800,874372,1,NA,NA,874372,NA,NA,"age4",0.612720622667016
"1702",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",2002,333550,1090578,1,NA,NA,1090578,NA,NA,"age4",1.1846703307508
"1703",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",2003,297810,722410,1,NA,NA,722410,NA,NA,"age4",0.886137145483626
"1704",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",2004,552000,699840,1,NA,NA,699840,NA,NA,"age4",0.237303691211308
"1705",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",2005,648200,574052,1,NA,NA,574052,NA,NA,"age4",-0.121479306156623
"1706",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",2006,524900,550484,1,NA,NA,550484,NA,NA,"age4",0.0475901229952701
"1707",344,"Chum","SE-SC AKPen","AK Peninsula","AK Peninsula",2007,327451,715246,1,NA,NA,715246,NA,NA,"age4",0.781288113903631
"1712",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1962,34400,112200,1,NA,NA,112200,NA,NA,"age4",1.18222642870924
"1713",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1963,47400,95500,1,NA,NA,95500,NA,NA,"age4",0.700504018785654
"1714",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1964,44600,112900,1,NA,NA,112900,NA,NA,"age4",0.928768612129598
"1715",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1965,23500,67600,1,NA,NA,67600,NA,NA,"age4",1.05660756189881
"1716",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1966,85500,141610,1,NA,NA,141610,NA,NA,"age4",0.504560424292253
"1717",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1967,74400,69834,1,NA,NA,69834,NA,NA,"age4",-0.0633349446511519
"1718",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1968,88300,72329,1,NA,NA,72329,NA,NA,"age4",-0.199514952366212
"1719",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1969,43500,91090,1,NA,NA,91090,NA,NA,"age4",0.73908709066208
"1720",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1970,106100,43036,1,NA,NA,43036,NA,NA,"age4",-0.902345070888275
"1721",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1971,49400,22493,1,NA,NA,22493,NA,NA,"age4",-0.786746274499715
"1722",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1972,47000,154994,1,NA,NA,154994,NA,NA,"age4",1.19323880478253
"1723",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1973,41400,331734,1,NA,NA,331734,NA,NA,"age4",2.08105256212982
"1724",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1974,23000,180054,1,NA,NA,180054,NA,NA,"age4",2.05776258997006
"1725",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1975,17600,150271,1,NA,NA,150271,NA,NA,"age4",2.14454142865961
"1726",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1976,127400,696885,1,NA,NA,696885,NA,NA,"age4",1.69928866118325
"1727",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1977,245500,627722,1,NA,NA,627722,NA,NA,"age4",0.938800446064814
"1728",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1978,146900,503514,1,NA,NA,503514,NA,NA,"age4",1.23185943395469
"1729",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1979,114900,377781,1,NA,NA,377781,NA,NA,"age4",1.19025247778871
"1730",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1980,364200,1023568,1,NA,NA,1023568,NA,NA,"age4",1.03334667429165
"1731",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1981,276400,547389,1,NA,NA,547389,NA,NA,"age4",0.683310609516637
"1732",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1982,267500,235553,1,NA,NA,235553,NA,NA,"age4",-0.127183625121678
"1733",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1983,199100,316846,1,NA,NA,316846,NA,NA,"age4",0.464608640349529
"1734",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1984,409300,358890,1,NA,NA,358890,NA,NA,"age4",-0.131432448647435
"1735",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1985,123900,233550,1,NA,NA,233550,NA,NA,"age4",0.63392139831302
"1736",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1986,77900,211141,1,NA,NA,211141,NA,NA,"age4",0.997100203867625
"1737",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1987,161400,210038,1,NA,NA,210038,NA,NA,"age4",0.263402710892665
"1738",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1988,144100,373284,1,NA,NA,373284,NA,NA,"age4",0.951832021026775
"1739",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1989,102300,269963,1,NA,NA,269963,NA,NA,"age4",0.970375239613324
"1740",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1990,115600,274458,1,NA,NA,274458,NA,NA,"age4",0.864662287540297
"1741",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1991,81500,420388,1,NA,NA,420388,NA,NA,"age4",1.64057507410501
"1742",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1992,136400,496625,1,NA,NA,496625,NA,NA,"age4",1.2922434687254
"1743",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1993,183400,212169,1,NA,NA,212169,NA,NA,"age4",0.145713567089876
"1744",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1994,230800,417887,1,NA,NA,417887,NA,NA,"age4",0.593659526415509
"1745",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1995,347800,341720,1,NA,NA,341720,NA,NA,"age4",-0.0176359136367648
"1746",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1996,436400,401987,1,NA,NA,401987,NA,NA,"age4",-0.0821395041712468
"1747",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1997,161000,347197,1,NA,NA,347197,NA,NA,"age4",0.768487977211407
"1748",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1998,380400,292001,1,NA,NA,292001,NA,NA,"age4",-0.264466103751283
"1749",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",1999,299500,236838,1,NA,NA,236838,NA,NA,"age4",-0.234738054447091
"1750",345,"Chum","N AKPen","AK Peninsula","AK Peninsula",2000,338900,147830,1,NA,NA,147830,NA,NA,"age4",-0.829642113700007
